Product ID,Category,Product Name,Specifications,Bin Location,Datasheet URL,Image URL,Original Source,seo_description,technical_specifications
A2D-1092,Cooling Fans,Delta (60x60x38),Small Fans,F22,https://www.delta-fan.com/Upload/IP/Delta_IP.pdf,https://i.ebayimg.com/images/g/iT4AAOSwF6xmCrjQ/s-l1200.jpg,,"The Delta Electronics type fan features a voltage range of and a current rating of. This package type fan operates within a temperature range of -40°C to +70°C, making it suitable for various applications such as and. With key features like and, this interface type fan is an ideal choice for those seeking high-performance fans with precise control.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""Delta Electronics"",
  ""Operating Voltage"": """",
  ""Current Rating"": """",
  ""Package Type"": """",
  ""Temperature Range"": ""-40~+70°C"",
  ""Interface"": ""ball/sleeve"",
  ""Key Features"": [
    ""N/A""
  ],
  ""Applications"": [
    ""fans and thermal management""
  ]
}"
A2D-1093,Cooling Fans,AVC (70x70x20 2.75A),Small Fans,F22,https://igbt.by/wp-content/uploads/2025/06/Catalogue_2025_datasheet_ventiljatory_fans_Minsk_Belarus.pdf,https://www.delta-fan.com/pub/media/catalog/product/cache/c2db4cc1a4d9b08c9df58bc94331d07f/b/f/bfb0505ma-c.jpg,,"Write a 120-150 word SEO-optimized product description for an e-commerce product page. Base it strictly on the datasheet. Include: 3-5 key technical features, 2-3 main applications, and relevant component keywords (e.g. package type, voltage range, interface). Use a clear, professional tone.","{
  ""Part Number"": ""A2D-1093"",
  ""Product Type"": ""N/A"",
  ""Manufacturer"": ""adda"",
  ""Operating Voltage"": ""5v, 12v, 24v"",
  ""Current Rating"": ""0.05a to 6.0a"",
  ""Package Type"": ""60x10mm, 80x20mm, 80x25mm"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""3pin, interface type N/A"",
  ""Key Features"": [
    ""A2D-1093"",
    ""adda""
  ],
  ""Applications"": [
    ""fan cooling"",
    ""LED lighting"",
    ""power supply""
  ]
}"
A2D-1094,Cooling Fans,Nidec (90x90x38),90x90 Fans,F10/F11,https://tiristor.by/wp-content/uploads/ventiljator_220_115_230_VAC_12_24_48_5_VDC_datasheet_Minsk_tel_80447584780_catalog-.pdf,https://i.ebayimg.com/images/g/RTMAAOSw0yJn2Ozo/s-l400.jpg,,"This ultra-tight fan features a double-bearing design for reduced vibration and increased reliability. With a voltage range of 12V to 24V, it's suitable for various applications including 3D printing, industrial machines, and computer cooling systems. Its compact size makes it perfect for miniaturized devices and small spaces. Additionally, its quiet operation ensures minimal disturbance in noise-sensitive environments.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Fan"",
  ""Manufacturer"": ""Various"",
  ""Operating Voltage"": ""12V to 24V"",
  ""Current Rating"": ""0.14A"",
  ""Package Type"": ""Compact"",
  ""Temperature Range"": ""Unknown"",
  ""Interface"": ""2pin"",
  ""Key Features"": [
    ""Double-bearing design for reduced vibration"",
    ""Ultra-tight fan for increased reliability""
  ],
  ""Applications"": [
    ""3D printing"",
    ""Industrial machines"",
    ""Computer cooling systems""
  ]
}"
A2D-1095,Cooling Fans,Harish (90x90x38),90x90 Fans,F10/F11,Not Found,Not Found,,,
A2D-1096,Cooling Fans,Delta P09038 (12V 1A),90x90 Fans,F10/F11,Not Found,x-raw-image:///86716f6c66d7641e685e69e02d910007038e647e4b2d2251ea64118764e71b6a,,,
A2D-1097,Cooling Fans,Sunon (DC 12V 0.26A),90x90 Fans,F10/F11,https://tiristor.by/wp-content/uploads/ventiljator_220_115_230_VAC_12_24_48_5_VDC_datasheet_Minsk_tel_80447584780_catalog-.pdf,https://www.coolerguys.com/cdn/shop/products/EL_800x.png?v=1571232686,,"This high-performance fan is designed for heavy-duty applications. Its key features include a voltage range of 12-24V and a current rating of up to 0.20A. It also comes with a package type of DC and an interface type of 2-pin. With its temperature range of -40 to 80°C, it can handle demanding environments. This fan is suitable for use in industrial settings, such as manufacturing and processing facilities, where high airflow and reliability are crucial. Its compact size makes it ideal for small spaces and tight installations. Additionally, its quiet operation ensures minimal noise disturbance. With its robust design and advanced features, this fan is an excellent choice for demanding applications.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Ventilator"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""12-24V"",
  ""Current Rating"": ""up to 0.20A"",
  ""Package Type"": ""DC"",
  ""Temperature Range"": ""-40 to 80°C"",
  ""Interface"": ""2-pin"",
  ""Key Features"": [
    ""High-performance"",
    ""Compact size""
  ],
  ""Applications"": [
    ""Industrial settings"",
    ""Manufacturing and processing facilities""
  ]
}"
A2D-1098,General - Cables,5A/15A CPU Cables,"5A/15A CPU Cables, CPU to Monitor (Thick), Mobile Charger Cables, VGA Cables, Data Cables","Bin 52, 55 ",https://assets.tripplite.com/product-pdfs/en/p034010.pdf,https://media.startech.com/cms/products/gallery_large/pxt101.main.jpg,,"The A2D-1098 5A/15A CPU Cables are a reliable solution for large server applications that require high power connections. This heavy-duty computer power cord features 14 AWG wire, making it suitable for high-power devices. With its 10-foot length, this cable provides great flexibility in placing equipment with respect to the power outlet. Perfect for connecting computers, servers, and monitors to a PDU or UPS system, this cable is also compatible with C20/NEMA 5-15R power connectors. Whether you need to extend an existing power connection or replace a standard power cord, this cable is a great option.","{
  ""Part Number"": ""A2D-1098"",
  ""Product Type"": ""Computer Power Cord"",
  ""Manufacturer"": ""Eaton"",
  ""Operating Voltage"": ""125V"",
  ""Current Rating"": ""15A"",
  ""Package Type"": ""Cable"",
  ""Temperature Range"": ""-4° to 140°F (-20° to 60°C)"",
  ""Interface"": ""NEMA 5-15P"",
  ""Key Features"": [
    ""Heavy-duty computer power cord"",
    ""14 AWG wire""
  ],
  ""Applications"": [
    ""Powering computers, servers and other Black network devices"",
    ""Connecting devices like computers, servers and monitors to a PDU or UPS system""
  ]
}"
A2D-1099,General - Cables,CPU to Monitor (Thick),"5A/15A CPU Cables, CPU to Monitor (Thick), Mobile Charger Cables, VGA Cables, Data Cables","Bin 52, 55 ",https://h20195.www2.hp.com/v2/GetDocument.aspx?docname=c08174111,https://m.media-amazon.com/images/I/81dr15aerZL.jpg,,,
A2D-1100,General - Cables,Mobile Charger Cables,"5A/15A CPU Cables, CPU to Monitor (Thick), Mobile Charger Cables, VGA Cables, Data Cables","Bin 52, 55 ",https://assets.tripplite.com/product-pdfs/en/u040006c.pdf,https://cdn11.bigcommerce.com/s-niex9u58ma/images/stencil/1280x1280/products/385/1578/DAT-LM2022_ecomm_car_accs_07__81146.1753139141.jpg?c=1,,,
A2D-1101,General - Cables,VGA Cables,"5A/15A CPU Cables, CPU to Monitor (Thick), Mobile Charger Cables, VGA Cables, Data Cables","Bin 52, 55 ",https://www.hattelandtechnology.com/hubfs/pdf/ind_ds/ds_cables_and_connectors_specfications.pdf,"https://m.media-amazon.com/images/I/61saGSE9mhL._AC_UF894,1000_QL80_.jpg",,"The Hatteland Technology A2D-1101 is a high-performance connector designed for reliable power transmission. With an operating voltage of up to 230VAC and current rating of 20 amperes, it's ideal for industrial applications such as manufacturing automation and process control. Its 12AWG wire and screw termination provide a secure connection, making it suitable for harsh environments. Additionally, its RoHS compliance ensures environmentally friendly production.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""D-SUB connector"",
  ""Manufacturer"": ""Hatteland Technology"",
  ""Operating Voltage"": ""230VAC"",
  ""Current Rating"": ""20 amperes"",
  ""Package Type"": ""Stamped steel, tin plated (shell) and High temperature resistant thermoplastic, glass reinforced (insert)"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""DC power input male plug with screw terminal"",
  ""Key Features"": [
    ""2-pin arrangement"",
    ""Socket power contacts""
  ],
  ""Applications"": [
    ""Industrial automation"",
    ""Process control""
  ]
}"
A2D-1102,General - Cables,Data Cables,"5A/15A CPU Cables, CPU to Monitor (Thick), Mobile Charger Cables, VGA Cables, Data Cables","Bin 52, 55 ",https://www.ftdichip.com/Support/Documents/DataSheets/Cables/DS_TTL-232R_CABLES.pdf,https://cdn-shop.adafruit.com/970x728/4696-03.jpg,,,
A2D-1103,General - Adapters,12V Adapters,"12V Adapters, Laptop Adapter Cables, DC Plugs","Bin 64, 52 ",https://www.farnell.com/datasheets/2720924.pdf,"https://m.media-amazon.com/images/I/618r8A-6kEL._AC_UF1000,1000_QL80_.jpg",,"The A2D-1103 Regulated AC Power Adapter provides a reliable source of 12V DC power for your devices. With its input voltage range of 100-240V AC, this adapter can be used in various environments. Its key features include a rated output current of 2A and a maximum inrush current of 35A at cold start. The adapter also boasts a low ripple and noise of +12V DC with a maximum value of 120mVp-p. This adapter is suitable for a range of applications, including powering servers, storage devices, and other equipment that require stable and efficient power supply.","{
  ""Part Number"": ""A2D-1103"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""100-240V AC"",
  ""Current Rating"": ""0.6A Max. @ Any input AC voltage & output full load"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""0°C to 40°C, Full load, Normal Operation; Storage Temperature: -40°C to 85°C Relative Humidity: 5% (0°C) ~ 95% (40°C) RH, 72Hrs, Full load, Normal operating"",
  ""Interface"": ""2 Pin Input plug Outline Dimension Out Cord: UL1185 18AWG VW-1 80° 300V, FT1 Line with word on the cord Length: 1.2m. DC Plug: 5.5mm × 2.1mm × 12mm"",
  ""Key Features"": [
    ""Regulated AC Power Adapter"",
    ""Low Ripple and Noise""
  ],
  ""Applications"": [
    ""Servers"",
    ""Storage Devices""
  ]
}"
A2D-1104,General - Adapters,Laptop Adapter Cables,"12V Adapters, Laptop Adapter Cables, DC Plugs","Bin 64, 52 ",https://www.opentext.com/assets/documents/en-US/pdf/opentext-ds-tableau-forensic-adapters-and-accessories-en.pdf,"https://m.media-amazon.com/images/I/71s45iCt5gL._AC_UF894,1000_QL80_.jpg",,"The Tableau Forensic adapters and cables provide a range of connectivity options for various digital investigations and forensics applications. With their compact design and reliable performance, they enable seamless data transfer between different devices and media types. Key technical features include USB, SATA, and PCIe interfaces, with voltage ranges from 5V to 24V. These adapters are suitable for use in a variety of applications, including digital evidence collection, data recovery, and forensic analysis.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""Adapters and Cables"",
  ""Manufacturer"": ""OpenText"",
  ""Operating Voltage"": ""100-240VAC (TP2 Power Supply), +5VDC @ 2A (+12VDC @ 2A) (TP6)"",
  ""Current Rating"": ""1.8A (TP2 Power Supply), 5.5A (TP6)"",
  ""Package Type"": ""DIN (TP6), Barrel connector (TP2 Power Supply)"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""USB, SATA, PCIe"",
  ""Key Features"": [
    ""FireWire Bridge"",
    ""Unified SATA/SAS signal and power""
  ],
  ""Applications"": [
    ""Digital Evidence Collection"",
    ""Data Recovery"",
    ""Forensic Analysis""
  ]
}"
A2D-1105,General - Adapters,DC Plugs,"12V Adapters, Laptop Adapter Cables, DC Plugs","Bin 64, 52 ",https://dl.ubnt.com/datasheets/poe/PoE_Adapters_DS.pdf,"https://m.media-amazon.com/images/I/71ngZUEwhAL._AC_UF1000,1000_QL80_.jpg",,"This device is designed for various applications including industrial control systems and data centers. Its key technical features include a high operating voltage range of 100-240VAC, current rating up to 65A, and interface type IEC-320 C6. It also has surge protection capabilities with a maximum discharge of 1500A and response time less than 1ns.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""100-240VAC"",
  ""Current Rating"": ""up to 65A"",
  ""Package Type"": ""N/A"",
  ""Temperature Range"": ""0 to 40° C (32 to 104° F)"",
  ""Interface"": ""IEC-320 C6"",
  ""Key Features"": [
    ""surge protection"",
    ""response time less than 1ns""
  ],
  ""Applications"": [
    ""industrial control systems"",
    ""data centers""
  ]
}"
A2D-1106,General - Tools,Crimping Tools,"Crimping Tools, Cable Cutters, Screw Drivers (Jagdish)",Bin 37 64646464,https://www.farnell.com/datasheets/2995409.pdf,https://www.te.com/content/dam/te-com/catalog/part/000/045/730/45730-t1.jpg/jcr:content/renditions/product-high-res.png,,"The A2D-1106 Crimping Tool is a reliable mechanical crimping solution for tubular cable lugs and connectors. With its indent crimping mechanism, this tool ensures consistently-controlled crimp results thanks to its ratchet feature. Ideal for standard type applications, the K2 crimping tool covers a range of 0.75-16 mm², making it suitable for various industries. Whether you're working on electrical installations or maintenance projects, this tool simplifies and speeds up the process with its easy-to-use design. With a length of 325mm and weight of 0.6kg, it's also convenient to handle and store.","{
  ""Part Number"": ""A2D-1106"",
  ""Product Type"": ""Crimping Tools"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""Mechanical"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""N/A"",
  ""Key Features"": [
    ""Indent crimping"",
    ""Ratchet feature for consistently-controlled crimp results""
  ],
  ""Applications"": [
    ""Electrical installations"",
    ""Maintenance projects""
  ]
}"
A2D-1107,General - Tools,Cable Cutters,"Crimping Tools, Cable Cutters, Screw Drivers (Jagdish)",Bin 37 64646464,https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96496_RatchetingCableCutters.pdf,"https://m.media-amazon.com/images/I/512qJBQlpOL._AC_UF894,1000_QL80_.jpg",,,
A2D-1108,General - Tools,Screw Drivers (Jagdish),"Crimping Tools, Cable Cutters, Screw Drivers (Jagdish)",Bin 37 64646464,https://www.cementexusa.com/wp-content/uploads/2024/09/Cementex_ProductCutSheet_TorqueTools.pdf,https://clarkehandtools.com/wp-content/uploads/2023/08/SCREWDRIVERS-PHILLIPS-FIBRE-HANDLE-01.jpg,,"Cementex Torque Screwdrivers and Wrenches are precision instruments designed to provide accurate torque measurements in various applications. With a range of configurations including adjustable, preset, and fixed heads, these tools meet or exceed ASME B107.14M and ISO 6789 specifications. Key features include audible 'click' indication, dual scale models for easy reading, and spring-loaded collars for secure settings. Applications include terminal connections, tightening torque values, and maintaining manufacturer warranties on equipment. Choose from Torque Screwdrivers and Wrenches with options like X-Drive(R), Short Drive, Fixed Heads, Low Profile, Non-Ratcheting, Clock Wise only, and Preset units.","{
  ""Part Number"": ""A2D-1108"",
  ""Product Type"": ""Torque Screwdrivers & Wrenches"",
  ""Manufacturer"": ""Cementex"",
  ""Operating Voltage"": ""1000V (insulation coated)"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""Adjustable/Fixed/Preset"",
  ""Temperature Range"": ""N/A"",
  ""Interface"": ""Micrometer Scale, Inch-Pounds, Newton-Meters, Foot-Pounds"",
  ""Key Features"": [
    ""Precision micrometer scale"",
    ""Easy-release bit holders"",
    ""Anti-backlash design""
  ],
  ""Applications"": [
    ""Terminal connections"",
    ""Tightening torque values"",
    ""Maintaining manufacturer warranties""
  ]
}"
A2D-1109,General - Components,Berg Sticks,"Berg Sticks, Terminal Blocks, Can Capacitors, Relays (Philips Capacitor), Chokes","Bin 43, 21, 22 ",https://www.el-o-matic.com/documents/configuration-data-sheet-product-configuration-code-en-us-6537862.pdf,https://europeandeli.com/cdn/shop/files/09152.jpg?v=1757371427&width=1080,,"The EL-O-Matic F-Series A2D-1109 Berg Sticks offer a range of technical features that make them suitable for various industrial applications. With their stainless steel pinions and high-grade aluminum construction, these actuators provide excellent corrosion resistance and durability. The F-Series actuators also feature a spring-return design, allowing for easy installation and reliable operation. Additionally, the A2D-1109 Berg Sticks come with a variety of interface options, including ISO 5211 and DIN3337, making them compatible with a range of control systems. Whether you're looking to automate a process or improve efficiency in your facility, the EL-O-Matic F-Series A2D-1109 Berg Sticks are an excellent choice.","{
  ""Part Number"": ""A2D-1109"",
  ""Product Type"": ""Miscellaneous options"",
  ""Manufacturer"": ""EL-O-Matic"",
  ""Operating Voltage"": ""N/A"",
  ""Current Rating"": ""N/A"",
  ""Package Type"": ""Various sizes (e.g. 0012, 0350)"",
  ""Temperature Range"": ""Standard: -20 °C to +80 °C (-4 °F to +176 °F), High: -10 °C to +120 °C (+14 °F to +250 °F), Low: -40 °C to +80 °C (-40 °F to +176° F)"",
  ""Interface"": ""ISO 5211, DIN3337"",
  ""Key Features"": [
    ""Spring-return design"",
    ""Corrosion-resistant materials""
  ],
  ""Applications"": [
    ""Industrial automation"",
    ""Process control""
  ]
}"
A2D-1110,General - Components,Terminal Blocks,"Berg Sticks, Terminal Blocks, Can Capacitors, Relays (Philips Capacitor), Chokes","Bin 43, 21, 22 ",https://literature.rockwellautomation.com/idc/groups/literature/documents/td/1492-td015_-en-p.pdf,"https://m.media-amazon.com/images/I/410x1k4y+EL._AC_UF894,1000_QL80_.jpg",,"The type terminal block offers a reliable and efficient solution for various applications. With its operating voltage range of 300V AC/DC, it can be used in a variety of settings. The current rating of up to 10A makes it suitable for demanding applications. Its package type allows for easy installation and connection. The temperature range of -40°C to +195°C ensures reliable operation in various environments. This terminal block is ideal for use in type applications, such as circuit breakers, sensors, and more.","{
  ""Part Number"": ""N/A"",
  ""Product Type"": ""type"",
  ""Manufacturer"": ""maker"",
  ""Operating Voltage"": ""300V AC/DC"",
  ""Current Rating"": ""up to 10A"",
  ""Package Type"": ""package type"",
  ""Temperature Range"": ""-40°C to +195°C"",
  ""Interface"": ""interface type"",
  ""Key Features"": [
    ""feed-through grounding"",
    ""three-circuit terminal block""
  ],
  ""Applications"": [
    ""circuit breakers"",
    ""sensors""
  ]
}"
A2D-1111,General - Components,Can Capacitors,"Berg Sticks, Terminal Blocks, Can Capacitors, Relays (Philips Capacitor), Chokes","Bin 43, 21, 22 ",https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/screw-terminal/catalog/al_can_large_b43564_b43584.pdf,https://i.ebayimg.com/images/g/5K8AAOSwsXFjJ2u-/s-l1200.jpg,,,
A2D-1112,General - Components,Relays (Philips Capacitor),"Berg Sticks, Terminal Blocks, Can Capacitors, Relays (Philips Capacitor), Chokes","Bin 43, 21, 22 ",https://datasheet.octopart.com/136-10313-Hella-datasheet-42666579.pdf,https://www.classicindustries.com/images/productimages/b/b11158.jpg,,,
A2D-1113,General - Components,Chokes,"Berg Sticks, Terminal Blocks, Can Capacitors, Relays (Philips Capacitor), Chokes","Bin 43, 21, 22 ",https://www.bourns.com/docs/product-datasheets/70f.pdf,https://i.ebayimg.com/images/g/p-EAAOSwjL5ZL~yB/s-l1200.jpg,,,
A2D-1114,General - Displays,Dual Monitor Stand,"Dual Monitor Stand, Display with Remote","Bin 65, 26 ",https://assets.tripplite.com/product-pdfs/en/dmr1015.pdf,https://m.media-amazon.com/images/I/61k5r-0x2xL._AC_SL1500_.jpg,,,
A2D-1115,General - Displays,Display with Remote,"Dual Monitor Stand, Display with Remote","Bin 65, 26 ",https://www.barco.com/content/dam/barco-dam/downloads/TDE12592-Technical-Specifications-Display-Management.pdf,https://m.media-amazon.com/images/I/71XyYf4ZlDL._AC_SL1500_.jpg,,,
A2D-1116,General - Power,0-30V Power Supply,"0-30V Power Supply, SMPS Fridge Guards, 60V Fire Alarm Sets","Bin 66, 44 ",https://www.circuitspecialists.com/content/18659/csi3005x5-manual.pdf,https://m.media-amazon.com/images/I/71XyYf4ZlDL._AC_SL1500_.jpg,,,
A2D-1117,General - Power,SMPS Fridge Guards,"0-30V Power Supply, SMPS Fridge Guards, 60V Fire Alarm Sets","Bin 66, 44 ",https://5.imimg.com/data5/SELLER/Doc/2021/4/MI/SN/MV/117366373/fridge-guard.pdf,https://www.surgeenergy.ca/wp-content/uploads/2019/12/Surge_Energy_Inc._Logo.png,,,
A2D-1118,General - Power,60V Fire Alarm Sets,"0-30V Power Supply, SMPS Fridge Guards, 60V Fire Alarm Sets","Bin 66, 44 ",https://www.honeywellbuildings.in/assets/files/fire/datasheets/Fire-Alarm-Control-Panel.pdf,"https://m.media-amazon.com/images/I/618r8A-6kEL._AC_UF1000,1000_QL80_.jpg",,,
A2D-1119,General - Motors,Stepper Big NEMA 23,"Stepper Big NEMA 23, NEMA 17 Stepper, Medical Motors","Bin 23, 40 ",https://www.omc-stepperonline.com/download/23HS45-4204S.pdf,"https://m.media-amazon.com/images/I/618r8A-6kEL._AC_UF1000,1000_QL80_.jpg",,,
A2D-1120,General - Motors,NEMA 17 Stepper,"Stepper Big NEMA 23, NEMA 17 Stepper, Medical Motors","Bin 23, 40 ",https://www.omc-stepperonline.com/download/17HS19-2004S1.pdf,"https://m.media-amazon.com/images/I/618r8A-6kEL._AC_UF1000,1000_QL80_.jpg",,,
A2D-1121,General - Motors,Medical Motors,"Stepper Big NEMA 23, NEMA 17 Stepper, Medical Motors","Bin 23, 40 ",https://www.maxongroup.com/medias/sys_master/root/8840546942998/Medical-Technology-Brochure-2020-EN.pdf,"https://m.media-amazon.com/images/I/618r8A-6kEL._AC_UF1000,1000_QL80_.jpg",,,
